order_id,user_id,age,city,order_time,day_type,cuisine,meal_type,restaurant_type,order_value,discount_applied,delivery_fee,time_taken_to_order,rating_given,is_repeat_order,mood,hunger_level,company,rainy_weather
25271,1348,27,Bangalore,Night,Weekend,South Indian,Snacks,Mid-range,373,No,29,5,5,Yes,Happy,Low,Friends,Yes
25272,3914,39,Hyderabad,Night,Weekend,South Indian,Breakfast,Mid-range,548,Yes,26,13,3,No,Stressed,High,Friends,No
25273,1998,35,Chandigarh,Evening,Weekend,South Indian,Snacks,Budget,340,No,67,11,4,Yes,Happy,High,Family,Yes
25274,2638,43,Delhi,Morning,Weekend,Biryani,Lunch,Premium,178,No,68,7,5,Yes,Celebrating,Medium,Alone,No
25275,1237,35,Bangalore,Afternoon,Weekday,North Indian,Snacks,Budget,301,Yes,68,6,3,Yes,Stressed,High,Friends,Yes
25276,3384,37,Mumbai,Afternoon,Weekend,Biryani,Breakfast,Budget,183,No,44,11,2,No,Lazy,High,Alone,Yes
25277,2457,20,Pune,Evening,Weekday,Chinese,Dinner,Mid-range,850,Yes,66,14,3,No,Lazy,High,Friends,No
25278,3381,27,Chandigarh,Afternoon,Weekday,South Indian,Lunch,Mid-range,722,Yes,63,5,5,Yes,Celebrating,Medium,Alone,No
25279,3497,30,Delhi,Afternoon,Weekday,Desserts,Breakfast,Mid-range,562,Yes,90,13,5,No,Celebrating,Medium,Family,No
25280,1064,43,Pune,Evening,Weekday,Biryani,Snacks,Premium,862,No,99,8,4,Yes,Stressed,Low,Friends,Yes
25281,1515,31,Mumbai,Night,Weekend,Desserts,Dinner,Premium,703,No,85,11,4,Yes,Lazy,Medium,Family,No
25282,2615,36,Pune,Evening,Weekday,South Indian,Breakfast,Budget,394,Yes,63,7,5,No,Celebrating,Medium,Friends,Yes
25283,4689,21,Delhi,Afternoon,Weekday,Fast Food,Snacks,Budget,351,Yes,22,1,3,No,Stressed,Medium,Family,Yes
25284,4503,41,Delhi,Morning,Weekday,Desserts,Breakfast,Budget,916,Yes,39,12,5,No,Happy,Medium,Partner,No
25285,4214,33,Chandigarh,Afternoon,Weekend,South Indian,Breakfast,Mid-range,820,No,39,12,3,No,Stressed,Medium,Friends,No
25286,4442,41,Mumbai,Evening,Weekday,Chinese,Breakfast,Budget,300,No,61,5,3,No,Lazy,Medium,Partner,Yes
25287,3155,32,Chandigarh,Evening,Weekday,Fast Food,Breakfast,Premium,396,Yes,67,11,4,No,Stressed,High,Family,No
25288,2587,31,Mumbai,Night,Weekday,Biryani,Dinner,Premium,101,No,57,14,5,Yes,Happy,Medium,Friends,No
25289,1749,41,Bangalore,Afternoon,Weekday,Desserts,Snacks,Budget,116,Yes,43,13,2,No,Stressed,Medium,Partner,Yes
25290,3710,31,Pune,Afternoon,Weekday,Fast Food,Dinner,Premium,181,No,71,3,5,No,Happy,High,Alone,No
25291,3980,27,Pune,Afternoon,Weekday,Biryani,Breakfast,Premium,982,No,56,9,3,Yes,Stressed,High,Alone,Yes
25292,1162,34,Mumbai,Evening,Weekend,South Indian,Snacks,Premium,787,Yes,24,1,5,No,Happy,Low,Partner,Yes
25293,4730,20,Delhi,Night,Weekend,Chinese,Lunch,Premium,683,No,85,11,4,No,Lazy,Medium,Alone,No
25294,2629,44,Mumbai,Night,Weekday,North Indian,Breakfast,Budget,732,No,74,5,3,No,Stressed,Medium,Friends,Yes
25295,1447,39,Mumbai,Evening,Weekend,Desserts,Dinner,Premium,799,Yes,38,5,5,No,Happy,Medium,Friends,No
25296,2868,20,Bangalore,Afternoon,Weekday,Chinese,Dinner,Budget,564,Yes,65,7,5,Yes,Happy,Low,Alone,No
25297,4218,29,Pune,Evening,Weekday,Desserts,Dinner,Premium,539,No,52,8,4,Yes,Stressed,Medium,Friends,No
25298,3195,42,Chandigarh,Evening,Weekend,Desserts,Breakfast,Budget,814,No,35,8,2,No,Stressed,Medium,Alone,Yes
25299,3730,30,Pune,Night,Weekend,Biryani,Snacks,Budget,865,No,66,3,5,No,Celebrating,Medium,Family,Yes
25300,1329,23,Chandigarh,Morning,Weekday,South Indian,Snacks,Budget,757,Yes,40,11,2,Yes,Lazy,Medium,Family,Yes
25301,3310,27,Hyderabad,Afternoon,Weekday,Fast Food,Lunch,Premium,756,No,68,2,5,Yes,Happy,High,Partner,Yes
25302,4966,40,Hyderabad,Evening,Weekend,Biryani,Breakfast,Mid-range,527,No,72,6,5,Yes,Happy,Low,Friends,No
25303,1126,35,Mumbai,Evening,Weekend,Biryani,Snacks,Premium,403,No,82,1,5,Yes,Celebrating,High,Partner,Yes
25304,2596,39,Chandigarh,Morning,Weekday,Desserts,Dinner,Mid-range,834,No,68,10,5,Yes,Celebrating,Low,Friends,Yes
25305,3966,20,Pune,Evening,Weekend,Biryani,Lunch,Mid-range,705,No,87,3,3,No,Lazy,High,Alone,Yes
25306,3919,27,Delhi,Morning,Weekday,Chinese,Lunch,Premium,804,Yes,92,6,4,Yes,Stressed,High,Partner,Yes
25307,2800,23,Mumbai,Afternoon,Weekend,North Indian,Snacks,Budget,546,Yes,42,8,4,Yes,Happy,Medium,Family,Yes
25308,2297,40,Chandigarh,Night,Weekend,Chinese,Lunch,Premium,654,Yes,94,5,4,Yes,Stressed,Low,Partner,Yes
25309,2336,33,Delhi,Night,Weekday,North Indian,Lunch,Premium,928,No,88,11,4,Yes,Stressed,Low,Alone,No
25310,3459,28,Bangalore,Evening,Weekend,Desserts,Snacks,Mid-range,298,No,77,2,3,Yes,Lazy,High,Friends,Yes
25311,3210,38,Mumbai,Evening,Weekend,Desserts,Breakfast,Premium,567,Yes,81,7,5,Yes,Celebrating,Low,Alone,Yes
25312,3137,21,Pune,Afternoon,Weekday,Biryani,Dinner,Mid-range,883,Yes,85,3,5,No,Happy,Low,Family,No
25313,1672,20,Pune,Morning,Weekend,Desserts,Lunch,Budget,703,No,67,11,2,No,Stressed,Medium,Family,Yes
25314,2351,29,Chandigarh,Evening,Weekend,Biryani,Breakfast,Mid-range,756,No,99,1,4,Yes,Stressed,Medium,Friends,No
25315,4754,36,Chandigarh,Evening,Weekend,Fast Food,Dinner,Premium,237,No,81,1,5,Yes,Lazy,High,Alone,Yes
25316,1589,40,Chandigarh,Morning,Weekend,South Indian,Snacks,Budget,612,Yes,88,6,3,No,Lazy,High,Partner,Yes
25317,2687,40,Delhi,Afternoon,Weekend,Biryani,Lunch,Budget,416,Yes,65,1,3,Yes,Stressed,Low,Partner,Yes
25318,4327,34,Bangalore,Night,Weekend,Fast Food,Breakfast,Premium,174,No,72,7,5,Yes,Happy,High,Friends,Yes
25319,1128,21,Hyderabad,Night,Weekday,Biryani,Lunch,Mid-range,435,Yes,51,14,5,Yes,Celebrating,High,Family,Yes
25320,4085,39,Delhi,Night,Weekend,Fast Food,Snacks,Premium,440,Yes,93,6,4,Yes,Stressed,High,Alone,Yes
25321,3490,42,Chandigarh,Night,Weekday,South Indian,Dinner,Premium,246,No,49,6,4,Yes,Stressed,Low,Family,No
25322,2216,32,Chandigarh,Morning,Weekend,Chinese,Breakfast,Mid-range,561,No,99,8,3,No,Stressed,Low,Partner,No
25323,4380,21,Pune,Night,Weekend,North Indian,Breakfast,Premium,342,No,51,2,5,No,Lazy,High,Alone,No
25324,1666,20,Chandigarh,Evening,Weekday,Chinese,Snacks,Premium,370,No,51,6,5,No,Celebrating,Low,Alone,Yes
25325,4235,33,Mumbai,Afternoon,Weekend,Biryani,Breakfast,Premium,822,No,41,10,4,Yes,Stressed,Low,Family,No
25326,3003,34,Delhi,Afternoon,Weekend,Biryani,Breakfast,Budget,206,Yes,51,4,3,Yes,Lazy,High,Partner,Yes
25327,1009,36,Delhi,Night,Weekday,South Indian,Lunch,Mid-range,895,No,42,2,3,No,Stressed,High,Friends,No
25328,2206,20,Chandigarh,Evening,Weekday,Fast Food,Snacks,Premium,404,No,29,2,5,No,Celebrating,Low,Partner,No
25329,1123,26,Bangalore,Afternoon,Weekday,Desserts,Dinner,Mid-range,519,No,24,13,2,No,Stressed,High,Partner,Yes
25330,3970,38,Pune,Morning,Weekday,Chinese,Snacks,Premium,550,Yes,97,1,4,No,Stressed,Medium,Alone,No
25331,2761,36,Bangalore,Evening,Weekday,Fast Food,Breakfast,Mid-range,831,No,69,6,4,Yes,Stressed,High,Partner,No
25332,3146,25,Delhi,Night,Weekend,South Indian,Snacks,Budget,278,No,93,4,5,Yes,Happy,Medium,Family,No
25333,4884,26,Delhi,Morning,Weekend,Chinese,Dinner,Premium,721,Yes,22,5,5,No,Celebrating,Medium,Friends,No
25334,3199,18,Chandigarh,Morning,Weekday,North Indian,Snacks,Budget,614,Yes,78,9,3,Yes,Stressed,High,Friends,No
25335,4314,27,Pune,Afternoon,Weekday,North Indian,Breakfast,Mid-range,616,No,69,7,4,Yes,Stressed,High,Family,No
25336,3297,40,Mumbai,Night,Weekday,Fast Food,Snacks,Mid-range,632,Yes,21,13,3,Yes,Lazy,High,Family,Yes
25337,4938,39,Chandigarh,Morning,Weekday,South Indian,Breakfast,Mid-range,975,No,32,6,4,Yes,Lazy,Medium,Alone,Yes
25338,2507,35,Bangalore,Evening,Weekend,Biryani,Lunch,Premium,491,Yes,81,2,5,Yes,Celebrating,Low,Alone,No
25339,4825,39,Delhi,Night,Weekend,South Indian,Lunch,Premium,730,Yes,43,10,5,Yes,Celebrating,Low,Alone,Yes
25340,3782,38,Mumbai,Morning,Weekend,South Indian,Dinner,Premium,702,Yes,30,3,5,Yes,Happy,High,Friends,No
25341,4982,42,Hyderabad,Morning,Weekday,Desserts,Dinner,Premium,179,Yes,59,10,5,Yes,Celebrating,Low,Alone,Yes
25342,2440,33,Chandigarh,Evening,Weekday,North Indian,Dinner,Mid-range,520,No,71,11,5,No,Celebrating,High,Family,No
25343,1937,32,Hyderabad,Morning,Weekend,Fast Food,Breakfast,Premium,417,Yes,58,5,5,Yes,Celebrating,High,Family,No
25344,1309,23,Hyderabad,Afternoon,Weekend,South Indian,Dinner,Premium,641,No,55,3,5,Yes,Lazy,Medium,Partner,No
25345,1425,22,Pune,Afternoon,Weekday,Biryani,Breakfast,Mid-range,570,Yes,63,4,4,No,Lazy,Medium,Family,No
25346,2570,27,Hyderabad,Night,Weekend,Chinese,Breakfast,Budget,182,No,36,8,5,Yes,Celebrating,Low,Partner,No
25347,4430,33,Delhi,Evening,Weekend,Biryani,Dinner,Premium,714,Yes,73,13,5,No,Happy,Low,Friends,Yes
25348,3311,32,Bangalore,Evening,Weekend,South Indian,Snacks,Premium,713,No,60,1,5,No,Celebrating,Low,Partner,No
25349,1703,27,Delhi,Night,Weekday,Chinese,Dinner,Budget,193,Yes,65,14,5,No,Celebrating,High,Friends,No
25350,1902,27,Mumbai,Afternoon,Weekday,Desserts,Dinner,Budget,133,Yes,86,8,5,No,Happy,Low,Family,No
25351,2540,38,Hyderabad,Morning,Weekend,Biryani,Breakfast,Mid-range,431,Yes,99,2,4,Yes,Stressed,Low,Partner,No
25352,3221,26,Pune,Evening,Weekday,Chinese,Dinner,Premium,405,Yes,77,1,5,No,Celebrating,High,Family,No
25353,1896,24,Pune,Afternoon,Weekend,Chinese,Breakfast,Premium,298,No,98,10,5,Yes,Happy,Low,Family,No
25354,3430,38,Delhi,Morning,Weekend,South Indian,Breakfast,Mid-range,417,Yes,27,1,5,No,Celebrating,Medium,Alone,No
25355,4741,28,Bangalore,Afternoon,Weekday,Fast Food,Snacks,Premium,319,No,33,2,5,No,Lazy,High,Alone,No
25356,2844,35,Pune,Evening,Weekday,Desserts,Breakfast,Budget,702,No,54,14,2,No,Stressed,Low,Friends,No
25357,1361,26,Hyderabad,Evening,Weekend,Fast Food,Lunch,Premium,943,Yes,45,4,5,No,Happy,Medium,Alone,Yes
25358,2102,41,Mumbai,Morning,Weekend,Desserts,Lunch,Premium,340,No,46,11,3,No,Stressed,Low,Friends,Yes
25359,3235,42,Chandigarh,Morning,Weekday,South Indian,Dinner,Budget,642,Yes,35,10,5,No,Happy,Low,Partner,Yes
25360,2077,32,Bangalore,Evening,Weekend,North Indian,Dinner,Premium,323,Yes,33,5,4,Yes,Stressed,Medium,Partner,Yes
25361,4593,20,Pune,Night,Weekend,Biryani,Snacks,Budget,727,No,25,14,4,Yes,Celebrating,High,Friends,Yes
25362,1129,29,Hyderabad,Night,Weekday,Chinese,Snacks,Premium,984,No,66,12,5,Yes,Happy,High,Family,Yes
25363,3320,35,Hyderabad,Evening,Weekday,Chinese,Lunch,Budget,452,Yes,72,2,2,No,Stressed,Low,Family,Yes
25364,4221,23,Bangalore,Night,Weekend,Desserts,Dinner,Budget,994,No,23,14,4,Yes,Happy,High,Partner,No
25365,1169,39,Hyderabad,Evening,Weekday,Desserts,Snacks,Mid-range,923,Yes,61,13,3,Yes,Lazy,High,Alone,Yes
25366,2071,22,Delhi,Night,Weekday,Fast Food,Breakfast,Premium,295,Yes,29,8,5,Yes,Celebrating,Low,Friends,Yes
25367,1614,24,Pune,Morning,Weekday,North Indian,Lunch,Mid-range,922,Yes,80,3,5,No,Celebrating,High,Family,No
25368,4219,22,Pune,Afternoon,Weekday,Fast Food,Breakfast,Mid-range,862,No,25,11,3,No,Lazy,Low,Partner,No
25369,2123,35,Hyderabad,Evening,Weekend,North Indian,Snacks,Budget,739,No,33,3,3,No,Lazy,Low,Friends,Yes
25370,3797,32,Pune,Night,Weekend,Biryani,Snacks,Premium,123,No,76,8,4,No,Stressed,Low,Friends,Yes
25371,3052,26,Delhi,Night,Weekend,South Indian,Snacks,Budget,181,Yes,24,5,3,Yes,Lazy,High,Alone,Yes
25372,4932,19,Hyderabad,Afternoon,Weekend,Biryani,Dinner,Mid-range,733,No,81,10,4,No,Lazy,Medium,Friends,No
25373,1254,24,Pune,Night,Weekday,Chinese,Breakfast,Premium,554,No,22,8,5,No,Happy,Medium,Alone,Yes
25374,3300,23,Mumbai,Evening,Weekday,Chinese,Breakfast,Mid-range,682,Yes,37,14,5,No,Celebrating,Low,Alone,No
25375,1588,27,Pune,Afternoon,Weekday,Desserts,Snacks,Premium,618,No,67,7,5,Yes,Celebrating,Medium,Partner,No
25376,4768,23,Mumbai,Morning,Weekday,Biryani,Snacks,Budget,166,Yes,43,10,5,Yes,Celebrating,Low,Alone,Yes
25377,3562,26,Bangalore,Night,Weekday,Desserts,Dinner,Budget,398,No,22,8,5,No,Celebrating,Medium,Partner,Yes
25378,2002,31,Bangalore,Evening,Weekend,Chinese,Dinner,Mid-range,589,No,93,8,3,No,Stressed,Low,Partner,No
25379,2564,29,Pune,Morning,Weekday,South Indian,Dinner,Premium,287,No,26,13,3,No,Stressed,High,Friends,Yes
25380,2361,41,Mumbai,Evening,Weekend,Fast Food,Dinner,Budget,134,No,92,11,3,No,Lazy,Medium,Friends,No
25381,1685,44,Hyderabad,Afternoon,Weekend,Desserts,Lunch,Premium,284,Yes,88,12,5,No,Happy,Low,Alone,Yes
25382,2048,33,Bangalore,Night,Weekend,South Indian,Lunch,Budget,476,Yes,92,5,5,Yes,Happy,High,Family,No
25383,3898,27,Hyderabad,Evening,Weekend,Chinese,Lunch,Budget,532,No,31,1,5,Yes,Happy,Medium,Friends,Yes
25384,1313,21,Delhi,Afternoon,Weekday,Desserts,Dinner,Premium,306,No,37,1,5,No,Celebrating,Low,Partner,Yes
25385,4889,25,Hyderabad,Morning,Weekday,Chinese,Snacks,Budget,624,No,69,2,4,No,Stressed,High,Friends,No
25386,3743,25,Delhi,Morning,Weekend,Desserts,Snacks,Budget,979,Yes,70,10,3,No,Lazy,Medium,Friends,Yes
25387,2925,43,Bangalore,Night,Weekday,Desserts,Lunch,Budget,146,No,50,10,5,No,Happy,High,Family,No
25388,3985,29,Pune,Morning,Weekend,Biryani,Snacks,Budget,802,No,83,12,5,Yes,Celebrating,Low,Friends,No
25389,3822,31,Bangalore,Afternoon,Weekday,Biryani,Breakfast,Mid-range,707,Yes,76,1,4,Yes,Stressed,Low,Partner,No
25390,3922,26,Delhi,Night,Weekday,Chinese,Dinner,Budget,213,Yes,43,8,5,No,Celebrating,Medium,Partner,Yes
25391,2421,34,Bangalore,Morning,Weekday,Chinese,Dinner,Premium,599,Yes,75,14,3,No,Lazy,Medium,Family,Yes
25392,1978,40,Hyderabad,Evening,Weekday,South Indian,Dinner,Mid-range,513,No,95,6,5,Yes,Happy,Medium,Friends,No
25393,3337,21,Bangalore,Night,Weekday,Fast Food,Lunch,Premium,460,No,73,9,5,No,Celebrating,Low,Family,Yes
25394,3382,44,Chandigarh,Morning,Weekend,Desserts,Breakfast,Premium,360,No,41,9,4,No,Stressed,High,Partner,No
25395,1394,35,Pune,Morning,Weekend,Desserts,Snacks,Mid-range,356,No,37,1,4,No,Lazy,Medium,Alone,Yes
25396,2619,36,Pune,Night,Weekday,South Indian,Dinner,Budget,911,Yes,49,11,2,Yes,Stressed,High,Alone,Yes
25397,4946,28,Bangalore,Evening,Weekend,Biryani,Snacks,Mid-range,447,Yes,40,5,4,No,Lazy,High,Family,No
25398,2594,30,Chandigarh,Night,Weekday,North Indian,Dinner,Premium,255,No,83,13,5,Yes,Happy,Medium,Friends,Yes
25399,3086,40,Delhi,Evening,Weekend,Fast Food,Lunch,Mid-range,253,No,96,13,5,No,Celebrating,Low,Family,Yes
25400,2641,30,Bangalore,Evening,Weekend,South Indian,Dinner,Budget,915,No,38,10,4,No,Happy,High,Partner,Yes
25401,1579,40,Mumbai,Afternoon,Weekend,South Indian,Snacks,Premium,831,No,70,14,5,Yes,Celebrating,Low,Friends,No
25402,3713,20,Pune,Morning,Weekend,Desserts,Snacks,Mid-range,253,Yes,69,12,2,No,Stressed,High,Partner,Yes
25403,4294,43,Pune,Afternoon,Weekend,Chinese,Breakfast,Premium,513,Yes,61,3,5,No,Happy,Medium,Partner,No
25404,3793,41,Hyderabad,Evening,Weekday,North Indian,Dinner,Budget,338,Yes,99,3,4,Yes,Lazy,High,Partner,No
25405,1102,40,Pune,Afternoon,Weekday,Fast Food,Breakfast,Mid-range,218,Yes,21,11,5,No,Happy,Medium,Partner,Yes
25406,2488,41,Pune,Night,Weekday,South Indian,Snacks,Budget,797,No,31,13,5,No,Celebrating,Medium,Friends,No
25407,4187,36,Pune,Morning,Weekday,Desserts,Dinner,Premium,858,No,78,9,4,Yes,Lazy,Low,Alone,Yes
25408,4451,34,Bangalore,Morning,Weekday,Chinese,Lunch,Premium,947,Yes,43,4,5,No,Lazy,High,Alone,No
25409,1190,32,Chandigarh,Morning,Weekday,Desserts,Snacks,Mid-range,342,Yes,55,2,5,Yes,Celebrating,Low,Partner,Yes
25410,4576,44,Chandigarh,Afternoon,Weekday,Desserts,Dinner,Budget,814,No,44,2,4,Yes,Lazy,Low,Alone,No
25411,2967,26,Pune,Evening,Weekday,Fast Food,Breakfast,Mid-range,603,Yes,33,8,3,Yes,Lazy,Medium,Family,No
25412,1135,44,Bangalore,Evening,Weekend,Chinese,Snacks,Mid-range,522,No,77,8,5,No,Happy,Medium,Alone,Yes
25413,2345,36,Bangalore,Afternoon,Weekend,Biryani,Lunch,Budget,284,Yes,68,5,5,No,Celebrating,Medium,Friends,Yes
25414,4324,38,Delhi,Night,Weekend,South Indian,Lunch,Mid-range,997,No,31,4,4,No,Lazy,High,Friends,No
25415,3217,19,Mumbai,Evening,Weekday,Chinese,Lunch,Budget,553,Yes,96,4,5,No,Happy,Low,Family,No
25416,1395,43,Mumbai,Morning,Weekday,North Indian,Breakfast,Premium,548,No,66,4,5,No,Celebrating,Medium,Family,No
25417,2305,19,Pune,Morning,Weekday,Chinese,Lunch,Premium,703,Yes,46,11,5,Yes,Happy,Low,Family,No
25418,1248,40,Bangalore,Afternoon,Weekday,North Indian,Lunch,Premium,752,Yes,72,10,5,Yes,Celebrating,Medium,Partner,No
25419,4494,23,Chandigarh,Morning,Weekday,North Indian,Snacks,Premium,513,No,98,10,4,Yes,Stressed,High,Friends,Yes
25420,2303,38,Bangalore,Evening,Weekday,North Indian,Dinner,Mid-range,480,No,97,12,4,Yes,Happy,Low,Family,Yes
25421,4811,31,Pune,Night,Weekend,South Indian,Snacks,Mid-range,468,Yes,60,14,3,No,Lazy,Medium,Partner,Yes
25422,2971,38,Bangalore,Evening,Weekday,Fast Food,Breakfast,Premium,228,No,60,14,5,No,Happy,Low,Partner,Yes
25423,3192,24,Mumbai,Morning,Weekend,Fast Food,Breakfast,Premium,745,Yes,97,9,4,Yes,Lazy,High,Family,Yes
25424,3280,27,Hyderabad,Afternoon,Weekend,Chinese,Snacks,Budget,660,No,72,6,3,No,Lazy,High,Family,Yes
25425,3641,39,Hyderabad,Night,Weekend,Biryani,Snacks,Budget,740,No,47,4,3,Yes,Stressed,Medium,Partner,No
25426,1478,44,Bangalore,Night,Weekday,Fast Food,Dinner,Budget,491,No,27,6,2,Yes,Stressed,Medium,Partner,Yes
25427,3691,31,Chandigarh,Morning,Weekend,Desserts,Dinner,Mid-range,979,Yes,92,14,4,No,Celebrating,Medium,Friends,Yes
25428,1113,20,Pune,Evening,Weekday,Desserts,Dinner,Premium,320,No,96,14,5,Yes,Celebrating,Low,Alone,Yes
25429,2505,29,Delhi,Afternoon,Weekday,Fast Food,Dinner,Mid-range,502,No,92,10,5,No,Celebrating,Medium,Family,Yes
25430,3830,34,Pune,Night,Weekday,Biryani,Breakfast,Mid-range,981,No,32,10,3,Yes,Lazy,Low,Friends,No
25431,1541,28,Bangalore,Evening,Weekend,Fast Food,Snacks,Mid-range,330,No,88,3,4,Yes,Lazy,Low,Partner,Yes
25432,1745,37,Mumbai,Morning,Weekday,Biryani,Breakfast,Budget,401,Yes,78,13,5,No,Celebrating,Medium,Family,No
25433,2234,19,Hyderabad,Afternoon,Weekend,Chinese,Breakfast,Budget,127,No,69,9,3,Yes,Stressed,Medium,Partner,No
25434,4244,29,Hyderabad,Afternoon,Weekday,Biryani,Snacks,Premium,689,No,67,12,4,Yes,Lazy,Low,Family,Yes
25435,2575,35,Bangalore,Afternoon,Weekend,South Indian,Dinner,Mid-range,536,Yes,77,1,5,No,Happy,Medium,Partner,No
25436,3254,41,Delhi,Morning,Weekday,South Indian,Snacks,Mid-range,690,Yes,66,2,3,Yes,Stressed,Low,Alone,Yes
25437,3057,38,Bangalore,Evening,Weekday,Biryani,Lunch,Premium,591,No,80,6,5,No,Celebrating,Medium,Partner,Yes
25438,3519,44,Mumbai,Evening,Weekday,Desserts,Dinner,Budget,488,Yes,65,11,2,No,Stressed,High,Partner,No
25439,1202,21,Pune,Morning,Weekday,Desserts,Breakfast,Premium,171,No,61,11,5,No,Celebrating,Low,Alone,No
25440,4118,43,Bangalore,Morning,Weekday,South Indian,Lunch,Budget,564,No,61,1,3,No,Lazy,Medium,Friends,No
25441,4215,32,Pune,Morning,Weekend,Fast Food,Dinner,Budget,123,No,69,12,5,Yes,Happy,Low,Alone,No
25442,4771,38,Mumbai,Night,Weekday,Desserts,Breakfast,Mid-range,385,No,74,4,5,Yes,Happy,High,Friends,No
25443,4342,24,Hyderabad,Afternoon,Weekday,Desserts,Breakfast,Premium,462,Yes,97,2,5,No,Celebrating,High,Family,No
25444,3401,19,Delhi,Evening,Weekend,Desserts,Breakfast,Mid-range,667,Yes,22,2,5,Yes,Happy,Medium,Alone,No
25445,1897,19,Delhi,Morning,Weekday,Biryani,Snacks,Mid-range,706,No,99,12,5,No,Celebrating,Low,Family,Yes
25446,4758,20,Mumbai,Morning,Weekend,Biryani,Breakfast,Budget,791,No,39,13,3,No,Stressed,Medium,Partner,No
25447,1613,20,Delhi,Afternoon,Weekend,South Indian,Dinner,Premium,764,Yes,41,9,4,Yes,Stressed,Medium,Partner,Yes
25448,3240,28,Chandigarh,Night,Weekend,South Indian,Breakfast,Budget,633,Yes,37,8,2,Yes,Stressed,High,Partner,Yes
25449,3242,23,Bangalore,Afternoon,Weekday,Desserts,Dinner,Mid-range,721,No,68,8,3,Yes,Stressed,High,Partner,No
25450,4477,43,Hyderabad,Morning,Weekend,North Indian,Breakfast,Premium,889,Yes,26,9,5,Yes,Happy,Low,Alone,No
25451,4612,26,Bangalore,Evening,Weekend,South Indian,Snacks,Budget,491,Yes,43,7,3,No,Stressed,Low,Partner,No
25452,2454,38,Pune,Morning,Weekday,South Indian,Breakfast,Budget,722,Yes,95,8,3,Yes,Lazy,High,Partner,Yes
25453,3670,40,Chandigarh,Night,Weekend,Fast Food,Lunch,Budget,614,No,43,4,5,No,Happy,High,Alone,No
25454,4509,36,Hyderabad,Night,Weekend,South Indian,Breakfast,Mid-range,904,No,31,7,5,No,Happy,High,Family,No
25455,4454,22,Delhi,Afternoon,Weekday,South Indian,Snacks,Mid-range,384,No,23,9,3,No,Lazy,High,Friends,No
25456,4173,22,Bangalore,Morning,Weekday,Biryani,Snacks,Mid-range,991,Yes,88,9,3,Yes,Lazy,Medium,Friends,Yes
25457,1940,23,Mumbai,Morning,Weekend,Fast Food,Dinner,Premium,241,Yes,99,9,4,Yes,Stressed,Low,Friends,No
25458,3729,27,Hyderabad,Afternoon,Weekday,North Indian,Breakfast,Mid-range,764,No,94,10,3,Yes,Stressed,High,Partner,Yes
25459,2566,42,Hyderabad,Evening,Weekend,Fast Food,Snacks,Budget,144,Yes,56,7,3,Yes,Stressed,High,Friends,Yes
25460,2525,41,Hyderabad,Morning,Weekday,Chinese,Snacks,Premium,797,No,98,11,3,Yes,Lazy,Low,Family,Yes
25461,3728,40,Delhi,Afternoon,Weekend,Biryani,Lunch,Mid-range,599,No,99,13,2,No,Stressed,Medium,Partner,Yes
25462,2924,36,Pune,Evening,Weekday,Chinese,Lunch,Budget,817,No,23,12,4,No,Celebrating,Low,Partner,Yes
25463,4177,36,Chandigarh,Morning,Weekday,South Indian,Snacks,Premium,411,Yes,57,7,5,Yes,Celebrating,Low,Partner,No
25464,2748,23,Pune,Afternoon,Weekday,Fast Food,Breakfast,Mid-range,197,Yes,21,6,5,Yes,Happy,High,Friends,No
25465,4461,30,Hyderabad,Afternoon,Weekday,South Indian,Lunch,Premium,620,Yes,38,9,5,No,Celebrating,High,Partner,Yes
25466,3586,37,Mumbai,Evening,Weekend,Desserts,Breakfast,Mid-range,642,Yes,42,10,3,No,Lazy,Low,Partner,Yes
25467,3844,19,Hyderabad,Morning,Weekday,Chinese,Breakfast,Mid-range,767,Yes,59,13,5,Yes,Happy,High,Family,No
25468,3955,35,Pune,Evening,Weekend,North Indian,Snacks,Mid-range,415,Yes,20,4,5,No,Happy,High,Family,Yes
25469,4509,25,Pune,Night,Weekday,South Indian,Dinner,Budget,972,Yes,88,8,3,No,Lazy,Medium,Family,No
25470,1365,30,Chandigarh,Night,Weekend,Biryani,Breakfast,Budget,765,Yes,21,6,5,No,Celebrating,High,Family,No
25471,1610,35,Chandigarh,Morning,Weekend,Desserts,Lunch,Mid-range,195,No,88,11,3,Yes,Lazy,High,Partner,No
25472,1199,34,Mumbai,Afternoon,Weekday,South Indian,Snacks,Budget,696,No,32,2,3,Yes,Stressed,Medium,Family,No
25473,4165,27,Pune,Afternoon,Weekend,Biryani,Lunch,Premium,996,Yes,71,8,4,Yes,Stressed,High,Family,Yes
25474,4656,32,Chandigarh,Night,Weekday,North Indian,Snacks,Premium,294,No,49,14,5,Yes,Celebrating,Low,Family,Yes
25475,2547,20,Mumbai,Evening,Weekend,Chinese,Breakfast,Mid-range,741,No,40,12,5,Yes,Celebrating,Medium,Partner,No
25476,3788,19,Chandigarh,Afternoon,Weekend,Chinese,Snacks,Premium,146,Yes,44,2,5,Yes,Celebrating,Medium,Alone,No
25477,2102,41,Chandigarh,Morning,Weekday,North Indian,Dinner,Mid-range,123,Yes,71,3,3,No,Stressed,Medium,Friends,Yes
25478,3278,35,Pune,Afternoon,Weekday,South Indian,Breakfast,Premium,540,Yes,81,8,4,Yes,Stressed,Low,Family,No
